date,momentum_v1,static_equal_weight,static_inverse_vol,voo
2017-01-10,103075.8360,121564.0639,120119.9871,207504.0457
2017-01-11,103548.5662,122172.8364,120692.7771,208092.8565
2017-01-12,103483.4544,122290.4969,120773.0412,207633.7347
2017-01-13,103496.3917,122441.6495,120939.3306,208042.9516
2017-01-17,103461.3079,122510.4329,121030.6203,207304.4437
2017-01-18,103370.5313,122003.9344,120565.7546,207743.5397
2017-01-19,103026.7332,121583.8845,120172.9772,207044.9771
2017-01-20,103447.4828,122048.9020,120642.3580,207713.6074
2017-01-23,103590.6878,122433.1549,120931.1333,207234.5839
2017-01-24,104243.6447,122891.5070,121369.9691,208551.9074
2017-01-25,104997.2359,123162.0829,121700.2579,210288.4251
2017-01-26,104600.8201,122918.6474,121430.9997,210128.8038
2017-01-27,104651.9049,122844.0881,121372.1826,209829.3565
2017-01-30,104101.1244,122174.7613,120726.4088,208561.8848
2017-01-31,103782.5511,122643.0700,121114.8374,208551.9074
2017-02-01,104005.9386,122745.1889,121154.9602,208581.8220
2017-02-02,103876.6806,122866.9689,121278.9162,208671.7253
2017-02-03,104626.9305,123398.0345,121790.1298,210218.5653
2017-02-06,103906.2696,123339.3473,121710.0476,209779.5225
2017-02-07,103447.8079,123304.6334,121721.2815,209829.3565
2017-02-08,103554.0152,123837.2335,122187.2918,210098.8715
2017-02-09,104539.6112,124083.9573,122443.2827,211296.3593
2017-02-10,105494.4347,124683.3088,122976.8570,212144.7253
2017-02-13,105038.9502,124675.7436,123062.5681,213272.4597
2017-02-14,105279.6454,124752.9088,123151.8767,214160.6823
2017-02-15,105661.0061,125219.5650,123634.6169,215248.5247
2017-02-16,105183.6569,125257.9230,123718.5573,215078.8373
2017-02-17,105050.7153,125241.5776,123714.6266,215408.1814
2017-02-21,105399.2894,125688.1953,124175.1496,216675.5823
2017-02-22,104900.3166,125607.9416,124098.2438,216575.8433
2017-02-23,104749.3100,125790.9153,124308.6627,216695.6258
2017-02-24,104612.5661,125795.8011,124315.9334,216955.1101
2017-02-27,104994.1711,125705.2770,124247.4942,217274.4768
2017-02-28,104370.4436,125310.3145,123875.9296,216635.7257
2017-03-01,106000.0687,126082.0651,124685.7074,219709.5572
2017-03-02,104445.2183,124888.9648,123609.9873,218422.1306
2017-03-03,104873.8068,125210.0194,123903.6887,218541.9131
2017-03-06,104621.5242,124815.4280,123533.5296,217863.2345
2017-03-07,104372.8968,124376.6733,123116.1238,217204.5639
2017-03-08,103505.5582,123520.1213,122369.2255,216745.5307
2017-03-09,102850.1709,123079.8671,122033.6261,216975.0650
2017-03-10,103512.7660,123475.0109,122450.3817,217733.5454
2017-03-13,104315.1751,123686.3228,122642.2123,217863.2345
2017-03-14,103775.4789,123251.0695,122202.7416,217124.6912
2017-03-15,105799.2652,124913.2571,123760.3867,218931.1042
2017-03-16,106242.7121,125047.6639,123877.6866,218561.9034
2017-03-17,106381.3766,125271.3526,124065.9519,218122.7542
2017-03-20,106717.1494,125357.3770,124064.2051,217933.0588
2017-03-21,104649.6189,124462.3520,123202.8169,215148.6971
2017-03-22,104828.9920,124745.5416,123489.8431,215587.8640
2017-03-23,105133.5213,124752.1706,123472.3721,215367.2793
2017-03-24,105185.4331,124872.3923,123561.6413,215297.1182
2017-03-27,105105.2895,125041.6903,123719.6759,214946.1887
2017-03-28,105617.9907,125367.0273,124078.7852,216540.4172
2017-03-29,105858.2870,125798.7164,124469.1518,216861.2371
2017-03-30,105899.8766,125624.5599,124307.0383,217442.7287
2017-03-31,105555.9941,125588.5041,124262.1151,216921.4207
2017-04-03,105433.4659,125619.7859,124267.1214,216650.6830
2017-04-04,105505.1083,125796.8628,124451.7605,216771.0325
2017-04-05,104827.9199,125482.6436,124129.1484,216109.2429
2017-04-06,105181.0372,125584.3178,124202.8830,216670.6910
2017-04-07,105128.5299,125566.6314,124185.3358,216480.2513
2017-04-10,105230.9986,125728.6832,124315.8793,216630.6218
2017-04-11,105199.6342,126277.4659,124736.9900,216359.8663
2017-04-12,104446.9413,126197.3283,124633.6799,215467.5676
2017-04-13,103835.9951,125885.2791,124270.6597,214033.7225
2017-04-17,104808.9359,126366.3870,124815.2544,215908.7194
2017-04-18,104709.7899,126290.4901,124712.7664,215317.1439
2017-04-19,104940.5841,125607.9874,124095.3562,214845.8649
2017-04-20,105964.6149,126220.5855,124732.6630,216600.5654
2017-04-21,105870.2967,126041.0777,124579.1297,215968.8675
2017-04-24,107156.1022,126847.5329,125518.1590,218274.9146
2017-04-25,108014.7702,127135.3752,125879.5982,219588.3747
2017-04-26,108095.2575,127123.5975,125802.4020,219427.9736
2017-04-27,108517.4041,127051.3107,125812.2046,219598.4408
2017-04-28,108168.0440,126889.7134,125668.8756,219177.3503
2017-05-01,109012.7724,126925.0385,125733.0242,219708.6889
2017-05-02,108950.3078,126957.9965,125799.7100,219778.9208
2017-05-03,108495.4042,126380.4022,125298.4042,219558.3361
2017-05-04,108472.5909,125714.1326,124765.6369,219758.8951
2017-05-05,108966.9356,126439.7552,125454.0302,220641.1808
2017-05-08,108975.0827,126033.3582,125116.4568,220651.2292
2017-05-09,109212.8840,126048.2831,125112.1958,220370.4431
2017-05-10,109477.7887,126541.9885,125519.7172,220781.5562
2017-05-11,109168.5596,126437.2046,125401.3696,220330.3206
2017-05-12,109143.1460,126681.4070,125630.0670,219989.4927
2017-05-15,109652.4290,127266.5571,126190.7389,221102.3761
2017-05-16,109971.4866,127599.8357,126531.9818,221062.2891
2017-05-17,107129.4536,126747.0682,125594.0343,217141.9523
2017-05-18,107884.3802,126542.4141,125507.8159,217934.1044
2017-05-19,108358.8004,127694.5288,126603.9575,219287.6338
2017-05-22,109209.2456,128183.8837,127130.2110,220510.8716
2017-05-23,109399.6565,127954.8885,126912.2766,220942.0281
2017-05-24,109760.7391,128281.7556,127248.7877,221473.3490
2017-05-25,110412.0948,128249.6081,127335.9004,222506.0939
2017-05-26,110533.6783,128548.0991,127600.1797,222516.1068
2017-05-30,110317.3551,128321.4243,127458.1463,222305.5527
2017-05-31,110254.7132,128192.0703,127401.1162,222255.4351
2017-06-01,110853.5875,128741.1660,127945.8939,223990.0211
2017-06-02,111738.0036,129495.3685,128725.7982,224691.8446
2017-06-05,111724.3109,129154.8603,128430.6124,224541.4741
2017-06-06,111497.8234,129383.3277,128587.3165,223899.7811
2017-06-07,111719.7514,129040.3992,128302.0963,224270.7009
2017-06-08,111877.6399,129128.4285,128320.5169,224350.8926
2017-06-09,109926.7717,128590.4539,127751.7999,224090.2386
2017-06-12,109416.8933,128225.8980,127455.9708,223999.9986
2017-06-13,110144.8551,128785.0547,128004.8408,225092.8562
2017-06-14,109833.0254,128493.7562,127843.9787,224852.2280
2017-06-15,109147.6478,127994.6347,127365.7873,224401.0811
2017-06-16,108845.9188,128165.0904,127535.5127,224461.1938
2017-06-19,110201.6625,128440.4194,127796.0577,226296.0505
2017-06-20,109151.9408,127681.0250,127107.1104,224812.1410
2017-06-21,109669.6971,127407.8902,126861.1580,224721.9187
2017-06-22,109819.1676,127649.1199,127055.2353,224591.5740
2017-06-23,110233.2421,128070.6329,127436.5885,224974.2966
2017-06-26,110412.9441,128153.7087,127465.2705,225044.7589
2017-06-27,108768.8128,127496.1043,126734.6225,223252.0095
2017-06-28,109945.0239,128335.6496,127523.2455,225226.1073
2017-06-29,108322.0882,127305.6749,126408.8300,223282.2431
2017-06-30,108702.7087,127732.2160,126756.4472,223654.9351
2017-07-03,108423.6410,127602.1250,126610.1775,224148.4374
2017-07-05,108830.2985,127510.9291,126582.2051,224541.2615
2017-07-06,107741.6789,126571.0938,125656.3829,222526.8108
2017-07-07,108446.2571,126622.2897,125712.4758,223936.9085
2017-07-10,109185.7247,126877.1561,125910.2752,224168.6226
2017-07-11,109733.5455,127319.2270,126272.1028,223997.3049
2017-07-12,111432.8524,128272.7174,127229.1504,225679.3277
2017-07-13,111715.3820,128289.9234,127233.6058,226062.0680
2017-07-14,112727.4760,129146.3063,128049.7159,227089.3545
2017-07-17,112449.3620,129131.5274,128053.0323,227119.5881
2017-07-18,112903.1931,129553.3178,128442.4828,227290.8173
2017-07-19,113786.1551,130245.2497,129056.1816,228489.4039
2017-07-20,113733.0155,130343.5328,129167.4876,228559.8840
2017-07-21,113585.9359,130151.6724,129055.7532,228398.7209
2017-07-24,114055.3340,130160.2259,128960.6884,228318.1039
2017-07-25,113819.4388,130247.9371,129005.6775,228862.0073
2017-07-26,114425.0015,130776.6093,129508.3215,228932.5228
2017-07-27,113778.6440,130560.5447,129379.2067,228660.5977
2017-07-28,113954.9438,130808.5426,129572.5300,228398.7209
2017-07-31,113822.5896,130911.1110,129691.6930,228267.7913
2017-08-01,114044.6094,131036.5333,129871.1709,228781.4080
2017-08-02,113532.3155,130926.6012,129754.3324,228912.3907
2017-08-03,113026.8620,130803.9229,129738.3625,228509.4829
2017-08-04,113412.1300,130760.7129,129651.2569,228892.2409
2017-08-07,113848.5340,131092.2274,129937.5303,229264.9151
2017-08-08,113568.7977,130865.6677,129686.5831,228811.6239
2017-08-09,112984.7662,130975.8240,129818.2778,228680.7298
2017-08-10,110765.2278,129623.2116,128666.6995,225538.2967
2017-08-11,111248.4838,129948.1141,128930.7068,225840.5086
2017-08-14,112807.9690,130420.3636,129397.2500,228056.2448
2017-08-15,112361.6193,129998.8163,129004.6262,228076.4478
2017-08-16,112471.6784,130506.0513,129536.6010,228439.0028
2017-08-17,110308.5020,129513.5958,128570.9754,224883.6312
2017-08-18,110267.0250,129862.4003,128794.9515,224470.7282
2017-08-21,110161.8283,129837.1159,128865.6717,224742.6179
2017-08-22,111581.7064,130471.2405,129421.1637,227018.9099
2017-08-23,111298.4919,130737.2861,129638.5248,226243.3101
2017-08-24,111320.2685,130606.5260,129484.8600,225719.6096
2017-08-25,111373.9998,130992.9627,129911.8773,226213.1474
2017-08-28,111783.8712,131353.7587,130246.6905,226293.7467
2017-08-29,112005.1118,131353.6890,130233.8189,226464.9050
2017-08-30,113003.9484,131540.6114,130398.6359,227592.9938
2017-08-31,114158.0037,132820.0870,131521.8852,228932.5228
2017-09-01,114369.2920,132957.1395,131625.6008,229325.3646
2017-09-05,113430.3653,132808.3052,131542.2467,227633.2757
2017-09-06,114037.8627,133181.8360,131867.2552,228428.9545
2017-09-07,114468.5795,133756.5377,132497.3376,228378.6065
2017-09-08,113618.0431,133243.8265,132081.0211,228026.0466
2017-09-11,114934.3871,133662.7732,132430.5349,230513.8320
2017-09-12,114942.7462,133894.8508,132657.2850,231359.8233
2017-09-13,114586.5600,133700.4945,132428.4545,231500.8721
2017-09-14,114414.7562,133869.8446,132666.9889,231420.2728
2017-09-15,115014.7672,134181.1060,132940.5122,231742.5636
2017-09-18,114780.3439,133892.1302,132606.8711,232145.4537
2017-09-19,114924.2052,133995.9536,132729.6738,232427.4272
2017-09-20,113844.7940,133670.8942,132379.6383,232555.0073
2017-09-21,113591.5678,133275.3073,131995.6993,231896.9924
2017-09-22,113159.5414,133489.5270,132229.3469,231866.5993
2017-09-25,111466.1127,133538.8309,132297.6387,231522.4219
2017-09-26,111580.7925,133138.4022,131897.8951,231603.4111
2017-09-27,111689.4584,133082.4085,131738.4920,232504.3403
2017-09-28,111700.4316,133210.4334,131884.5932,232777.6655
2017-09-29,112687.2559,133507.6368,132169.8610,233607.8134
2017-10-02,112774.0229,133477.8986,132187.7716,234589.8204
2017-10-03,113661.8780,133934.0518,132632.4732,235065.6185
2017-10-04,113780.6060,133997.1087,132700.4555,235389.5575
2017-10-05,114698.6591,134403.2384,133049.6127,236786.5587
2017-10-06,114559.8954,134062.7696,132762.7919,236563.9005
2017-10-09,114301.6845,134147.9761,132867.9573,236148.8354
2017-10-10,114894.0260,134890.7980,133606.8626,236746.0996
2017-10-11,115232.4974,135193.8212,133915.4773,237130.7716
2017-10-12,115126.6907,135234.5785,133977.6867,236766.3557
2017-10-13,115860.9825,135954.6613,134645.9339,237029.5085
2017-10-16,116009.7591,135882.4975,134567.0736,237404.1144
2017-10-17,115803.2094,135624.3575,134339.9126,237555.9559
2017-10-18,115783.7641,135601.5918,134356.1312,237768.5834
2017-10-19,115146.7203,135446.7799,134259.4472,237890.0849
2017-10-20,115533.3927,135475.3748,134272.2942,239074.5294
2017-10-23,114642.3401,135112.9121,133966.8599,238203.8692
2017-10-24,114893.5862,135289.4807,134109.7086,238537.9452
2017-10-25,114546.3946,134901.0121,133683.0806,237393.9952
2017-10-26,114068.4355,134713.2340,133536.8995,237616.6889
2017-10-27,116435.4715,135978.2758,134712.8321,239641.3828
2017-10-30,116108.8901,135852.2635,134560.3317,238770.7226
2017-10-31,116651.5873,136200.9751,134884.0970,239044.0832
2017-11-01,116106.6874,136342.6757,135073.6860,239459.1483
2017-11-02,116184.0024,136655.3046,135369.4621,239560.4468
2017-11-03,116665.5502,136786.4142,135477.9483,240360.1838
2017-11-06,116921.7063,137544.9540,136069.5362,240724.6174
2017-11-07,116221.1217,137135.1688,135750.9548,240623.3189
2017-11-08,116525.4328,137403.1228,136034.8700,240977.6510
2017-11-09,116021.3516,137048.7889,135629.5991,240107.0794
2017-11-10,115972.4878,136497.1549,135100.3394,239965.3572
2017-11-13,116056.9784,136498.1550,135133.1276,240248.8370
2017-11-14,115691.8108,136198.8420,134941.4283,239661.6567
2017-11-15,115195.2500,135848.9448,134567.1315,238436.6998
2017-11-16,116774.4188,136735.5504,135456.7209,240471.5129
2017-11-17,116843.1326,137323.3979,135888.1321,239823.6350
2017-11-20,117244.7993,137228.1180,135866.5443,240137.4370
2017-11-21,118484.9394,138234.8764,136822.6193,241737.0175
2017-11-22,118470.6280,138619.8293,137146.1114,241564.7782
2017-11-24,118699.4002,138726.3398,137287.9917,242071.0048
2017-11-27,118484.9665,138412.5601,136997.3500,242000.1880
2017-11-28,119603.8822,139043.1750,137704.7015,244399.3815
2017-11-29,118836.4350,138155.3685,136986.0722,244308.2554
2017-11-30,119413.5586,138156.1609,137106.2838,246353.2232
2017-12-01,118919.8558,138182.2185,137124.8068,245897.6813
2017-12-04,118035.2881,137713.2327,136742.5707,245634.4753
2017-12-05,117444.2844,137390.9792,136405.0840,244763.8328
2017-12-06,117402.8727,136847.7892,135949.7013,244753.7490
2017-12-07,118026.0001,136778.6212,135896.2118,245563.5876
2017-12-08,118331.8237,137308.8301,136410.1140,246899.8735
2017-12-11,118744.7598,137575.3522,136665.0361,247699.6283
2017-12-12,118474.1425,137270.8090,136443.5638,248124.8481
2017-12-13,118955.0980,137922.7493,137077.1904,248064.0442
2017-12-14,118221.4540,137551.4508,136674.2469,247082.1080
2017-12-15,119750.4819,138257.1043,137365.8797,249157.3980
2017-12-18,120961.9819,138969.3561,138050.2209,250706.2407
2017-12-19,120115.4812,138549.8972,137640.0201,249795.2099
2017-12-20,120177.3184,138527.1283,137591.6896,249602.8385
2017-12-21,120221.7666,138583.6908,137559.8452,250109.0120
2017-12-22,120040.5212,138926.8972,137868.6521,250058.3804
2017-12-26,119767.6350,139299.4222,138184.7408,249767.4397
2017-12-27,119713.0069,139678.9282,138562.6310,249909.8707
2017-12-28,120029.9944,140076.4599,138924.8808,250377.7649
2017-12-29,119151.9159,140064.5914,138872.3891,249513.1301
2018-01-02,120650.9439,141155.6642,139881.6654,251344.1766
2018-01-03,121555.1623,141820.5177,140505.4105,252839.4459
2018-01-04,122309.4348,142321.0782,141070.1392,253948.2178
2018-01-05,123135.2931,142761.5100,141540.3525,255575.7635
2018-01-08,123284.1887,142869.0474,141649.7114,256104.7451
2018-01-09,123352.7805,142661.7704,141454.0389,256643.8813
2018-01-10,123046.0340,142528.4356,141292.7332,256206.4334
2018-01-11,123859.0582,143438.2598,142210.8578,258098.4965
2018-01-12,124928.0231,144476.3820,143247.2100,259807.4035
2018-01-16,124710.3003,144067.9657,142886.6219,258861.3542
2018-01-17,125631.5918,144914.5072,143776.8458,261363.7425
2018-01-18,125459.5555,144528.7977,143378.7133,261007.6914
2018-01-19,125954.5267,145095.1133,143938.8519,262116.4988
2018-01-22,126878.7060,145880.4819,144733.2785,264222.1287
2018-01-23,127526.1097,146466.7185,145232.5458,264822.2460
2018-01-24,127455.1773,146732.8929,145456.3576,264690.0228
2018-01-25,127158.6110,146542.9904,145282.9217,264812.0737
2018-01-26,128559.9818,147707.2108,146503.5875,267894.2345
2018-01-29,127597.7592,146628.3989,145428.1914,266042.9673
2018-01-30,126602.5142,145372.8997,144161.3058,263204.8727
2018-01-31,126656.6151,145676.9468,144405.9290,263449.0099
2018-02-01,125889.7949,145328.2690,144093.0678,263184.6166
2018-02-02,123224.7868,142716.2287,141491.1627,257549.1701
2018-02-05,118753.4235,139302.2148,138017.5189,246970.1055
2018-02-06,121823.6706,140597.4990,139300.9881,251537.4519
2018-02-07,119388.0429,139162.6913,137952.3710,250164.1626
2018-02-08,114804.9334,136124.5108,134953.4331,240866.8004
2018-02-09,116684.9418,136760.0892,135588.7605,244579.6489
2018-02-12,118557.0148,138176.3848,137002.4763,247936.5172
2018-02-13,119311.0542,138593.4450,137358.8960,248770.6171
2018-02-14,121654.2848,140390.0632,139116.8896,252025.7262
2018-02-15,123929.3086,141659.8318,140323.0421,255290.9368
2018-02-16,123415.7180,141725.9895,140414.1698,255260.4551
2018-02-20,123056.9957,140805.5066,139447.0981,253714.2707
2018-02-21,122793.3756,140213.5386,138822.6420,252381.7419
2018-02-22,122854.2043,140649.1630,139277.3337,252686.8956
2018-02-23,125147.3790,142196.4426,140774.3397,256837.0679
2018-02-26,126600.1502,143246.6340,141827.4399,259797.2311
2018-02-27,124206.4546,141430.8237,140078.9120,256481.1055
2018-02-28,123045.3362,140304.9155,138971.3079,253632.8917
2018-03-01,123205.4465,139601.4006,138490.0245,250286.2489
2018-03-02,124022.2464,140138.1106,138910.8863,251618.8309
2018-03-05,124348.2781,140821.3537,139461.6203,254507.6988
2018-03-06,125407.1752,141571.1555,140225.3659,255148.5057
2018-03-07,124977.1496,141386.0334,139923.9023,255036.6627
2018-03-08,125015.5334,141533.4366,140020.6811,256226.7959
2018-03-09,125924.0915,142934.5760,141143.2070,260661.8836
2018-03-12,126155.5715,143121.9665,141318.4598,260407.5740
2018-03-13,125715.7478,142504.2181,140884.6614,258688.4592
2018-03-14,125656.0313,142444.3028,140898.4148,257325.3954
2018-03-15,125096.6603,142146.0190,140590.7475,257081.3114
2018-03-16,124772.7261,142049.8668,140494.4169,257345.7048
2018-03-19,123962.4727,140800.8109,139457.7065,253907.5992
2018-03-20,123735.7074,140990.5298,139555.8526,254355.1131
2018-03-21,124966.9703,141740.3414,140483.0438,253765.1681
2018-03-22,123604.3201,139574.1047,138758.4557,247458.3621
2018-03-23,123587.7423,138326.1633,137962.0678,242189.1746
2018-03-26,125506.5880,140480.3711,139677.3932,248855.9127
2018-03-27,123652.9145,139010.8870,138526.5882,244543.5671
2018-03-28,122044.8775,138562.4438,138047.4373,243858.9162
2018-03-29,122808.6342,140006.1701,139297.8704,247374.1830
2018-04-02,121283.3321,138109.5304,137895.6243,241651.6865
2018-04-03,122160.8459,138909.2848,138354.1855,244717.3305
2018-04-04,122433.1875,139613.1584,138808.0734,247537.7032
2018-04-05,123052.7196,139978.8606,138981.7124,249325.9512
2018-04-06,121463.4186,138525.3121,138057.9154,243838.4473
2018-04-09,122769.3359,139110.4519,138684.6826,244829.6520
2018-04-10,125060.2057,140900.4512,140168.6913,248866.1206
2018-04-11,125468.1717,141050.8123,140493.3227,247547.8933
