date,100_pct_voo,95_5,90_10,80_20,70_30,100_pct_momentum,100_pct_vti
2012-12-04,118738.2277,117673.3537,116607.5849,114474.1524,112339.4916,97487.1494,119044.1961
2012-12-05,118995.3196,117924.5523,116852.9532,114708.0513,112562.1789,97638.7847,119274.1857
2012-12-06,119362.6772,118289.8223,117216.1109,115066.9126,112916.6521,97960.3807,119652.0829
2012-12-07,119729.9729,118627.8856,117525.4099,115320.0913,113115.5933,97832.3278,119997.0871
2012-12-10,119803.4657,118710.7569,117617.4726,115429.9757,113242.5526,98058.2261,120144.9234
2012-12-11,120574.8300,119433.4549,118292.2675,116011.2601,113733.3953,98001.8199,120900.6861
2012-12-12,120666.6650,119482.9428,118300.2011,115938.4622,113583.0304,97395.7661,120949.9860
2012-12-13,119932.0116,118776.1574,117620.8686,115312.7882,113009.3495,97139.6278,120259.9380
2012-12-14,119546.3118,118428.9572,117311.4896,115077.0167,112844.4751,97396.1562,119750.6352
2012-12-17,120978.8720,119759.7212,118542.1243,116112.4021,113691.2978,97109.1685,121245.6745
2012-12-18,122209.4555,120919.2069,119631.7216,117065.8480,114513.4180,97145.0473,122658.6080
2012-12-19,121309.5010,120059.1577,118810.9099,116321.5111,113842.8966,96918.1902,121902.8295
2012-12-20,122062.4788,120782.9340,119505.9435,116960.4359,114427.5463,97173.6107,122573.1180
2012-12-21,120923.7923,119715.5532,118508.5893,116099.3062,113697.5557,97222.3926,121530.4593
2012-12-24,120572.3400,119336.8258,118103.2038,115642.4487,113191.6710,96439.7805,121116.7516
2012-12-26,119998.8942,118784.6587,117571.9881,115152.1528,112740.9848,96230.0570,120537.4089
2012-12-27,119887.8929,118685.3679,117484.1900,115086.6887,112696.9885,96312.5808,120438.0975
2012-12-28,118555.9843,117408.5791,116261.6607,113970.0955,111682.8869,95920.3485,119130.6428
2012-12-31,120590.7797,119322.9229,118057.5299,115534.9522,113024.6498,95920.2942,121282.2125
2013-01-02,123569.0990,122147.6808,120731.3800,117914.9344,115121.3295,96323.8711,124360.5961
2013-01-03,123458.0623,122001.7125,120551.3152,117669.1620,114813.1279,95666.2411,124178.5147
2013-01-04,123976.0120,122464.5347,120960.2004,117973.7177,115018.0328,95298.8628,124807.4814
2013-01-07,123643.0260,122158.9017,120681.3290,117746.6100,114840.3690,95405.4268,124476.4567
2013-01-08,123273.0897,121814.6667,120362.2614,117476.2871,114616.6924,95452.0678,124145.4083
2013-01-09,123643.0260,122167.5244,120698.3615,117779.8295,114888.9434,95539.4552,124526.0729
2013-01-10,124549.4578,123046.9229,121551.1630,118580.7418,115639.6967,95986.2209,125386.7055
2013-01-11,124604.9629,123088.3649,121578.8706,118581.9576,115615.7080,95820.0379,125403.2864
2013-01-14,124493.9882,122993.3551,121499.4609,118532.6636,115595.1009,95962.2318,125270.8765
2013-01-15,124549.4578,123017.2976,121492.6289,118466.5198,115472.5918,95523.4589,125502.5819
2013-01-16,124549.4578,123032.1967,121522.0579,118523.9118,115556.5041,95754.8442,125403.2864
2013-01-17,125326.4223,123789.0922,122259.1891,119222.4259,116217.6106,96187.1221,126263.9032
2013-01-18,125677.8656,124134.2822,122598.1947,119549.2697,116532.5698,96426.6679,126611.4772
2013-01-22,126288.2972,124721.3028,123162.2344,120068.6305,117008.9468,96647.7909,127273.5503
2013-01-23,126473.2963,124915.6634,123365.6767,120289.4069,117245.9695,96970.0317,127422.4462
2013-01-24,126547.2587,124943.7756,123349.0584,120186.6530,117061.4551,96329.0268,127571.3895
2013-01-25,127250.1898,125610.1261,123979.5835,120747.7727,117556.1285,96437.3885,128283.0867
2013-01-28,127102.2295,125476.4966,123859.9511,120655.1446,117489.2031,96516.0235,128167.2103
2013-01-29,127620.1792,125982.1431,124353.4782,121124.9817,117936.0783,96821.9788,128597.5147
2013-01-30,127120.7666,125546.8446,123980.7651,120872.9036,117798.6740,97330.0411,128084.4561
2013-01-31,126824.7574,125261.6319,123706.1529,120618.9074,117564.5208,97213.9772,127852.7902
2013-02-01,128045.6471,126443.1759,124849.0282,121686.4658,118559.4357,97772.6668,129094.0321
2013-02-04,126639.7849,125060.1148,123488.5455,120370.4677,117287.0200,96779.7089,127736.9217
2013-02-05,127934.6724,126300.5195,124675.5137,121453.6784,118270.5863,97176.0221,128945.1362
2013-02-06,128045.6471,126399.7938,124763.3601,121519.4782,118315.4034,97102.0823,129176.7863
2013-02-07,127879.1673,126208.4565,124547.8519,121257.6630,118009.9499,96561.0370,128945.1362
2013-02-08,128582.1073,126900.5185,125229.1361,121917.6942,118649.1347,97065.8996,129722.9434
2013-02-11,128526.6377,126834.0632,125151.9992,121820.0945,118532.2524,96844.8697,129656.7938
2013-02-12,128730.0853,127042.6926,125365.6186,122043.1271,118763.9585,97118.2139,129871.9184
2013-02-13,128841.0511,127158.1930,125485.5043,122171.3425,118899.9266,97293.4984,130053.9444
2013-02-14,129026.0946,127310.3042,125605.5008,122229.5328,118899.4917,96966.2656,130219.4449
2013-02-15,128859.5883,127129.3724,125410.5749,122007.8947,118652.8112,96587.6582,130070.5095
2013-02-19,129747.5096,127983.9095,126232.3867,122766.2140,119350.2155,96927.0869,130980.7978
2013-02-20,128138.1378,126409.6621,124692.7513,121294.2726,117943.9417,95925.4945,129242.9991
2013-02-21,127527.7239,125754.1132,123993.4620,120511.6235,117083.3207,94658.5543,128365.8014
2013-02-22,128637.5592,126836.2557,125048.3677,121513.4135,118033.7871,95297.8073,129607.0512
2013-02-25,126214.2993,124482.1781,122762.2259,119359.4384,116007.0990,94032.2888,127223.8472
2013-02-26,127065.2616,125294.1376,123536.0197,120059.3838,116636.4573,94253.4621,128034.7767
2013-02-27,128656.1052,126799.5628,124957.9643,121320.1076,117743.4896,94481.9891,129607.0512
2013-02-28,128508.1183,126644.5008,124796.0776,121145.3087,117556.7385,94236.0498,129491.2617
2013-03-01,128841.0511,126924.3950,125024.3799,121274.6981,117592.7931,93762.7248,129789.2195
2013-03-04,129562.5282,127619.0609,125692.8092,121892.3547,118161.9051,94050.2208,130384.9849
2013-03-05,130672.4166,128701.6417,126748.5515,122895.8141,119114.9158,94698.7894,131692.4634
2013-03-06,130912.8942,128937.4556,126979.7658,123118.0200,119328.3663,94857.8061,131891.0387
2013-03-07,131153.4161,129176.6446,127217.5848,123352.9923,119560.3568,95065.8762,132205.5062
2013-03-08,131671.3303,129670.8038,127688.5426,123779.1834,119943.9208,95206.5346,132850.9510
2013-03-11,132152.3032,130133.7057,128133.7692,124190.2300,120322.3190,95396.2535,133231.6868
2013-03-12,131856.2940,129836.3411,127835.1882,123889.6216,120020.2057,95096.4135,132999.9813
2013-03-13,132041.2931,129999.7953,127977.7006,123992.0277,120084.8208,94955.7480,133248.2598
2013-03-14,132744.2685,130707.5529,128689.8568,124711.8601,120810.8845,95689.9215,133992.9685
2013-03-15,132559.2694,130538.2608,128535.8478,124587.1683,120713.8814,95744.9821,133844.0331
2013-03-18,131837.7923,129811.5871,127804.3732,123847.2490,119967.0107,94986.2854,133115.8182
2013-03-19,131523.3966,129503.7054,127502.9083,123558.3279,119690.2509,94784.3873,132751.7029
2013-03-20,132429.7488,130382.8645,128355.4148,124359.1292,120441.4445,95243.2440,133744.7692
2013-03-21,131356.8903,129340.4574,127342.8702,123404.5658,119542.5754,94674.2662,132668.9962
2013-03-22,132314.0512,130257.5368,128220.7896,124206.8876,120272.8581,94992.4574,133490.2442
2013-03-25,131942.2896,129849.0259,127776.8039,123695.6968,119699.3232,94105.2814,133041.3980
2013-03-26,132927.3891,130797.0410,128688.5764,124537.4697,120474.3426,94496.8913,134038.9395
2013-03-27,132853.0280,130704.2384,128577.9532,124393.0278,120298.4459,94160.3419,134138.6463
2013-03-28,133150.4018,130999.1632,128870.4026,124680.4521,120580.7548,94405.1214,134604.1920
2013-04-01,132778.7199,130622.6440,128489.3356,124291.1357,120184.2794,93985.3213,133889.3241
2013-04-02,133429.1676,131249.7621,129093.6527,124851.4104,120702.5470,94262.0019,134288.3249
2013-04-03,132091.0208,129961.1929,127853.5167,123704.7659,119644.9918,93714.8298,132825.2534
2013-04-04,132611.4339,130463.4840,128338.0887,124155.0891,120062.6194,93943.7100,133407.1263
2013-04-05,132091.0208,129960.1914,127851.5448,123700.9450,119639.4414,93700.2072,132941.6438
2013-04-08,132908.8166,130749.0947,128612.2026,124407.0209,120293.4280,94053.9273,133756.2342
2013-04-09,133392.0136,131223.8131,129078.5459,124856.9236,120727.3011,94386.8478,134138.6463
2013-04-10,135027.5873,132794.2969,130585.4799,126241.2988,121995.0388,94990.2478,135867.7868
2013-04-11,135473.6657,133217.9025,130987.1956,126600.9507,122314.8587,95088.1049,136383.2255
2013-04-12,135176.3185,132939.1019,130726.4313,126374.7588,122121.2901,95073.4823,135901.0435
2013-04-15,132091.0208,129967.8412,127866.5511,123729.8086,119681.0620,93804.2415,132592.4726
2013-04-16,133949.6161,131762.7840,129599.2417,125342.1294,121178.4145,94636.5336,134554.3466
2013-04-17,131979.5234,129885.5384,127812.5079,123729.5403,119731.0119,94116.3503,132542.6193
2013-04-18,130901.4724,128867.1622,126852.2762,122881.0886,118988.4636,93964.5156,131711.2977
2013-04-19,132295.4609,130226.9398,128178.4422,124141.8093,120186.0766,94782.1792,132974.9005
2013-04-22,132890.2706,130807.4740,128744.9475,124680.9887,120698.8920,95135.9053,133540.1371
2013-04-23,134302.7519,132166.9224,130052.5526,125888.4218,121810.7467,95697.6999,134986.5724
2013-04-24,134339.8970,132190.1540,130062.3031,125872.4804,121770.7639,95531.2367,135186.1440
2013-04-25,134934.6358,132752.8850,130593.8472,126344.0698,122185.5502,95629.0939,135734.7918
2013-04-26,134637.2886,132472.0839,130329.1603,126110.3396,121981.1209,95587.4766,135485.3748
2013-04-29,135510.8552,133317.4621,131146.9522,126874.7376,122694.4502,96003.6197,136349.9372
2013-04-30,135938.3167,133724.2011,131533.4902,127222.4107,123005.2606,96107.6539,136765.5584
2013-05-01,134711.6054,132565.1065,130440.2403,126255.6331,122158.1657,95925.1021,135369.0793
2013-05-02,135919.7530,133723.4483,131549.9499,127271.5409,123084.7906,96343.1988,136782.1947
2013-05-03,137202.1732,134883.7536,132591.6516,128086.3624,123686.1558,95791.2134,138062.4257
2013-05-06,137629.6436,135272.2418,132942.3189,128364.7977,123896.7812,95638.5748,138594.5006
2013-05-07,138335.8887,135936.3580,133565.4818,128909.5068,124367.5176,95704.6871,139359.3563
2013-05-08,139060.7772,136620.0387,134209.1035,129476.3844,124862.0272,95802.9927,140007.6318
2013-05-09,138651.8617,136226.0935,133829.7660,129125.1954,124537.5992,95630.5777,139542.1967
2013-05-10,139135.1296,136654.7160,134205.4708,129400.1274,124718.3090,95315.3832,140157.2630
2013-05-13,139116.4861,136618.2884,134151.9043,129314.1694,124602.3929,95049.8897,140190.6146
2013-05-14,140584.8092,137997.4177,135444.4440,130441.1633,125573.7218,95178.8995,141637.0340
2013-05-15,141384.0235,138793.0054,136236.1907,131224.6146,126348.1081,95872.8610,142252.1952
2013-05-16,140733.5493,138190.9010,135680.9559,130758.7277,125965.8961,95935.3261,141670.2432
2013-05-17,142071.6517,139437.0689,136837.9615,131745.5302,126792.9991,95906.6886,143116.7418
2013-05-20,142071.6517,139429.9920,136824.0716,131718.7842,126754.3882,95809.3371,143100.1372
2013-05-21,142257.5546,139635.9518,137049.2562,131979.9927,127048.5038,96257.8519,143332.8863
2013-05-22,141309.6711,138686.8819,136099.4584,131030.0631,126100.1229,95359.2815,141919.6445
2013-05-23,140807.8838,138222.1695,135670.6594,130669.6934,125803.7957,95402.4308,141653.7019
2013-05-24,140621.9809,138061.0877,135533.5632,130578.1259,125754.6059,95571.9856,141470.7191
2013-05-28,141625.6353,138945.7166,136303.0936,131128.9461,126101.5444,94859.2664,142385.1902
2013-05-29,140547.6729,137925.6042,135339.1227,130272.2585,125345.6819,94648.6368,141420.8579
2013-05-30,141160.9665,138496.2606,135868.4672,130722.8560,125722.5383,94633.4986,142002.8256
2013-05-31,139097.9490,136508.5817,133954.2064,128949.7966,124083.3771,93747.8319,140107.3860
2013-06-03,139822.8109,137211.7305,134636.1320,129590.7172,124685.1672,94123.4706,140672.7017
2013-06-04,139395.3316,136790.2125,134220.5428,129186.8834,124292.9463,93807.9734,139991.0746
2013-06-05,137257.9529,134737.2678,132249.8169,127374.0980,122629.6831,92979.7904,138012.5961
2013-06-06,138335.8887,135769.2014,133236.9770,128275.3156,123449.6293,93348.3034,139309.3843
2013-06-07,140268.8628,137636.4308,135040.0578,129954.7887,125011.5832,94241.7792,141038.5565
2013-06-10,140213.1096,137582.5710,134988.0451,129906.3343,124966.5106,94215.9207,141088.3545
2013-06-11,138781.9583,136214.3791,133681.0833,128716.7639,123887.7718,93748.8163,139658.5397
2013-06-12,137703.9871,135172.9934,132675.3978,127779.8773,123016.3062,93249.7119,138478.0786
2013-06-13,139692.6789,137080.8510,134504.5398,129457.8064,124551.0835,93985.4392,140622.8088
2013-06-14,138837.7469,136264.7091,133726.1135,128751.6618,123913.1452,93722.9577,139824.7755
2013-06-17,139952.9164,137338.8897,134760.3389,129709.0124,124797.5587,94196.2092,140805.7125
2013-06-18,141030.9319,138376.9381,135759.4382,130633.2013,125650.7110,94649.7322,141869.8306
2013-06-19,139153.7730,136553.6838,133988.8999,128964.5971,124079.4903,93644.0834,140057.5405
2013-06-20,135622.3703,133145.0823,130700.0692,125906.4090,121240.3979,92046.8745,136582.7654
2013-06-21,136049.8231,133574.1382,131130.4845,126338.8370,121673.9397,92467.1102,136931.9050
2013-06-24,134329.4322,131899.7198,129501.0967,124796.7331,120215.4959,91500.8958,135171.2315
2013-06-25,135674.4196,133178.5076,130715.5192,125887.8057,121190.1904,91836.1158,136524.2698
2013-06-26,136944.5408,134420.1162,131929.1139,127046.8482,122296.6149,92624.8589,137793.8264
2013-06-27,137859.9577,135290.4554,132755.6440,127789.4792,122960.1605,92855.3404,138812.7642
2013-06-28,137000.6484,134463.4698,131960.1547,127054.5544,122282.6518,92500.4032,138094.4647
2013-07-01,138028.0678,135446.5003,132899.9946,127911.5273,123061.3102,92845.1614,139247.1250
2013-07-02,137822.5999,135230.8862,132674.7082,127668.2755,122801.8624,92515.1698,139096.7030
2013-07-03,137953.3876,135351.9260,132786.3092,127761.9034,122878.6839,92503.2363,139297.2076
2013-07-05,139485.1197,136799.3799,134151.9830,128971.3279,123941.3053,92773.1750,140783.8735
2013-07-08,140213.6413,137502.4658,134830.2751,129601.9152,124526.6273,93102.9899,141535.5403
2013-07-09,141278.4008,138523.6649,135809.1026,130499.4817,125347.4357,93498.9083,142537.8419
2013-07-10,141315.8029,138567.8358,135859.7592,130562.2854,125421.3297,93624.8810,142604.6399
2013-07-11,143314.5608,140562.9068,137850.3324,132541.5371,127386.3323,95424.4998,144675.9302
2013-07-12,143351.9186,140569.8806,137828.0774,132464.1916,127258.2237,95046.5746,144809.6369
2013-07-15,143874.9545,141086.3990,138338.0834,132961.1967,127742.2740,95442.4930,145360.8624
2013-07-16,143333.1954,140575.0526,137856.2223,132535.5957,127369.4367,95352.5134,144709.3767
2013-07-17,143688.1832,140924.3733,138199.9283,132868.2309,127691.2151,95604.4589,145177.1364
2013-07-18,144510.1347,141719.8340,138969.5363,133588.0074,128363.5910,96006.4346,145995.5696
2013-07-19,144771.6482,141958.1617,139185.4545,133761.3729,128497.3222,95934.4482,146212.7420
2013-07-22,145033.1351,142228.3764,139463.9313,134055.0217,128804.4149,96294.3733,146530.1589
2013-07-23,144734.2904,141956.6093,139218.3308,133859.0953,128654.7387,96384.3529,146262.9196
2013-07-24,144192.5579,141446.9854,138739.8303,133439.9616,128291.2555,96318.4262,145678.2002
2013-07-25,144454.0625,141695.0805,138974.9082,133650.1534,128478.0449,96378.2955,146212.7420
2013-07-26,144640.8959,141841.4014,139082.1855,133683.6276,128443.2278,96000.3772,146229.4731
2013-07-29,144211.2191,141397.6835,138625.1766,133202.2146,127940.1950,95412.5571,145728.3619
2013-07-30,144229.9334,141413.3332,138637.8728,133209.3279,127942.1421,95388.5066,145878.6890
2013-07-31,144267.3089,141457.9333,138689.3958,133273.8194,128018.4770,95520.5367,146028.9844
2013-08-01,146023.2056,143175.5039,140369.2993,134880.3383,129554.1663,96627.3166,147883.1972
2013-08-02,146247.3525,143389.0135,140572.4809,135063.7688,129719.0137,96691.0632,147949.9635
2013-08-05,146154.0288,143319.1388,140525.1790,135059.0594,129753.6174,96921.0088,147966.7579
2013-08-06,145275.9963,142451.1271,139667.2154,134221.2566,128936.0324,96243.9351,146997.8711
2013-08-07,144771.6482,141945.8696,139161.3253,133714.8980,128430.2135,95765.0047,146413.2466
2013-08-08,145275.9963,142436.0039,139637.5609,134164.2627,128853.9114,96039.6675,147014.5548
2013-08-09,144865.0959,142048.5332,139272.7973,133842.8022,128573.0323,95975.6611,146647.1027
2013-08-12,144678.2803,141900.5067,139162.1332,133802.7048,128598.1571,96326.9708,146546.8584
2013-08-13,145238.6562,142416.0561,139634.3237,134192.4635,128911.0076,96237.5462,146864.2436
2013-08-14,144416.7313,141631.0249,138885.1375,133511.8992,128295.1012,95975.6611,146095.8456
2013-08-15,142305.8380,139573.3970,136879.7066,131607.7117,126488.0497,94742.8730,143924.3424
2013-08-16,141894.8135,139170.1899,136484.2078,131227.3048,126122.3054,94468.2102,143456.5669
2013-08-19,140998.2438,138285.8811,135612.1070,130379.4502,125298.4534,93804.0417,142487.7592
2013-08-20,141558.6907,138876.7937,136232.0437,131053.2439,126020.7353,94736.4841,143423.1838
2013-08-21,140830.0628,138168.6843,135544.0058,130404.0334,125408.6401,94340.4621,142587.9087
2013-08-22,142062.9857,139384.2563,136742.3224,131568.1375,126538.9496,95247.6186,143857.4496
2013-08-23,142530.0469,139832.2071,137171.6742,131961.7915,126898.8482,95419.9467,144458.8210
2013-08-26,142081.6823,139414.3329,136783.3357,131629.7326,126619.4662,95420.0790,144091.3532
2013-08-27,139746.6155,137124.7413,134538.5600,129472.6269,124547.4427,93874.3046,141535.5403
2013-08-28,140213.6413,137569.4219,134961.5272,129854.0178,124889.6512,94002.0527,142053.3669
2013-08-29,140437.8502,137826.0685,135249.2794,130200.0994,125289.0749,94653.4483,142437.5026
2013-08-30,139821.3223,137177.3171,134569.7844,129463.4275,124500.7588,93637.8329,141602.3699
2013-09-03,140643.3004,137974.9626,135343.6459,130191.3346,125184.8097,94068.3199,142320.7011
2013-09-04,141820.1599,139113.7690,136445.3087,131221.3825,126146.7118,94641.0308,143590.1629
2013-09-05,141782.8110,139086.5318,136427.8127,131222.2880,126164.6281,94743.9925,143757.2843
2013-09-06,142025.6367,139326.0546,136664.0467,131451.9893,126387.8616,94924.1705,143874.1965
2013-09-09,143426.6431,140704.0107,138019.1863,132762.2014,127654.0927,95909.3223,145494.5058
2013-09-10,144510.1347,141762.3845,139052.9015,133747.9571,128593.6645,96571.8214,146630.3716
2013-09-11,144958.4372,142182.5356,139445.7703,134088.8025,128885.7666,96603.9981,147014.5548
2013-09-12,144603.5203,141815.3577,139066.9691,133688.6078,128466.5499,96108.5036,146563.5420
2013-09-13,144902.4005,142121.3331,139379.6237,134013.4131,128801.9636,96481.4292,146864.2436
2013-09-16,145780.3267,142949.8050,140160.1376,134702.3878,129405.0479,96623.3022,147716.2023
2013-09-17,146378.1668,143556.2308,140774.5286,135330.9119,130045.4150,97292.5384,148501.3314
